ID;ATENCION DE PERSONAL;COBRO;COCCION;COMPROBANTE DE PAGO;PRESENTACION;PRODUCTO EQUIVOCADO;PRODUCTO FALTANTE;PUBLICIDAD;SABOR;SALUBRIDAD;STOCK;TEMPERATURA;TIEMPO DE ESPERA;CÓDIGO INCIDENCIA
3731;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3234;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
3334;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
5764628488300596262	;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2972;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3473;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
3160;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3477;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4038;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2900;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
2803;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2733;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3034;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2761;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2944;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3419;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2197346077;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2197346034;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2490;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2176343067;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2186125892;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
#19171577-01;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2957;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2177095484;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3677;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3482;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
5764629802959048540	;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3581;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2926;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4422;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3347;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3353;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4044;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3282;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3291;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3728;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4110;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2674;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3793;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3400;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3613;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2644;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2396;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
4302;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
#19954313-01;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
#17897765-01;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2922;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
5764635485062365475	;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2348;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2176652219;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4147;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3796;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2194419197;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3653;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2766;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2523;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4500;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2193041557;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2179367966;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2190152643;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2255;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2177929115;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
3592;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2359;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2298;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3544;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3666;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2190793269;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4594;0;0;0;1;0;0;0;0;0;0;0;0;0;0001000000000
4604;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2919;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4407;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2223;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2190247406;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2908;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4032;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
5764634071024078281	;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
4413;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3471;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2633;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190022860;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2894;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2667;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3237;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3445;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2196658704;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2659;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2639;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2197967105;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3407;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3278;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4128;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2294;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2273;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
3285;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2521;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4191;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
3049;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2448;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
4173;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3152;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2185494027;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
3541;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2699;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2309;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2950;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3106;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3961;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2175921606;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4294;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2810;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2811;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3332;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4456;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2194285199;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3829;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2186018706;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2176428746;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4317;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2191638794;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4434;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2980;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3092;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2441;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2193993285;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2178918803;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2178910944;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2188045421;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
3730;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2196151829;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2196746428;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2192946972;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2188819106;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2859;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
5764635499553686034	;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
3276;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2954;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2178362191;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3974;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2174005802;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
5764637024141247901	;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
3650;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3322;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4520;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3083;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3507;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
5764635177917679954	;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2334;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3975;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2389;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2826;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3438;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3319;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2184451327;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2878;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764633721072324097	;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2666;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3970;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2649;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2198661371;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2173622188;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4423;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4020;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3429;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2449;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2694;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2180606807;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3068;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3421;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2547;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2181551879;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
4194;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
4487;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2182795964;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2174412977;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2185724276;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2189746733;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4225;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2184697148;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2332;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3295;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3311;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3695;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2194135088;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2194756850;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3915;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4563;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4213;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4534;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2177565817;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3901;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
5764632678435457246	;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
5764631246386824566	;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3939;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2417;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3050;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4192;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2188046486;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2281;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3890;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3046;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3239;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3586;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3105;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3101;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2192474382;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2188356212;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
3751;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3070;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3222;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2858;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4003;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
2253;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2539;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2175149121;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3522;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2173895655;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2174380434;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190476329;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2352;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3401;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2177998973;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2312;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2939;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3472;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
3524;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3158;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2176615143;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3781;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4562;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3810;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2340;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3229;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2685;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3305;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3435;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
3940;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3844;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2604;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3812;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2198812677;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2662;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3843;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3420;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2740;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2177588526;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
4174;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
3004;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2706;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
3863;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2784;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2325;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2173586573;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2177219223;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3595;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2877;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2180769130;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2194712916;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2173587543;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3376;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2196570320;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2178880803;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2197722661;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2684;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2191162306;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2178177130;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2177587680;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2184704594;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
2748;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3773;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3520;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2474;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2319;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2194114718;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2174770295;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2174759738;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3174;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
4584;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2260;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2275;0;0;0;1;0;0;0;0;0;0;0;0;0;0001000000000
2225;0;1;0;0;0;0;0;0;0;0;0;0;0;0100000000000
2209;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
4611;0;0;0;0;0;0;0;0;0;1;0;0;0;0000000001000
4253;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4290;0;1;0;0;0;0;0;0;0;0;0;0;0;0100000000000
2176919970;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2188679822;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2197229423;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2180435349;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2198860684;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2579;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2769;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2196477104;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3813;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4011;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3072;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3128;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2840;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2173757649;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2196932147;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3526;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2196965046;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2948;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3864;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3232;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2192782334;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3228;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3280;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2175086789;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
5764632053177976919	;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2861;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
2192812723;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3491;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2177023755;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
4458;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2856;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2723;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3043;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3112;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2176950313;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2772;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4037;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2194897365;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3506;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2302;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3250;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3364;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3606;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2176661842;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2173769676;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3175;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2189809940;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
4473;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2177659539;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2378;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2183383923;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2181611321;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2180730469;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2186255220;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
4310;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2276;1;0;0;0;0;0;0;0;0;0;0;0;0;1000000000000
2176054091;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3194;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2186353404;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2183304723;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2279;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4262;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2179465091;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2802;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2194693558;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
3512;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
3225;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
3959;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2194803149;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190674944;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2186959139;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2830;0;0;0;0;0;0;0;0;1;0;0;0;0;0000000010000
2269;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2174823021;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2174283524;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2185012705;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
5764631556513662482	;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2175964443;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2177558828;0;0;0;0;0;1;0;0;0;0;0;0;0;0000010000000
2184682686;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2188767584;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2428;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2183070800;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2178741241;0;0;0;0;0;0;0;0;0;0;0;1;0;0000000000010
2188680122;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
4530;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2182299080;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2189219433;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2190671522;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
#19533688-01;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2190169839;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
2188427716;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2173947153;0;0;0;0;0;0;0;0;0;0;0;0;1;0000000000001
3019;0;0;0;0;1;0;0;0;0;0;0;0;0;0000100000000
2174729301;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2176650729;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2191814993;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
5764632344443028960	;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2180317971;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
2220;0;0;1;0;0;0;0;0;0;0;0;0;0;0010000000000
2187640225;0;0;0;0;0;0;1;0;0;0;0;0;0;0000001000000
